Gene_A,Gene_B
ATF3,ATF2
PPARGC1A,ATF2
ATF2,SOCS3
ATF2,MAPK12
ATF2,JDP2
ATF2,POU2F1
ATF2,HBG2
ATF2,ACHE
ATF2,CCNA2
ATF2,DUSP8
ATF2,NF1
ATF2,DUSP5
ATF2,DUSP1
NOS2,ATF2
ATF2,TH
ATF2,SELE
ATF2,HRK
ATF2,COL24A1
ATF2,SERPINB5
ATF2,DUSP10
ATF2,TGFB2
ATF2,CXCL8
ATF2,H2AFY
ATF2,IL6
ARG1,ATF2
HES1,ATF2
ATF2,CSRP2
AHSG,BMP6
STRAP,TAB1
TRADD,TAB1
TAB2,TAB1
ERC1,TAB1
RIPK1,TAB1
TAB1,HIPK2
IKBKG,TAB1
TAB1,MAP3K3
IKBKB,TAB1
IRAK1,TAB1
TAB1,UBE2N
CHUK,TAB1
MAP2K3,TAB1
TNF,TAB1
TAB1,UBE2V1
MAP2K6,TAB1
TAB1,WNT1
TNFRSF1A,TAB1
TAB1,XIAP
STRAP,TAB2
TRADD,TAB2
ERC1,TAB2
RIPK1,TAB2
TAB2,MAP3K3
IKBKB,TAB2
IRAK1,TAB2
TAB2,UBE2N
CHUK,TAB2
MAP2K3,TAB2
TNF,TAB2
TAB2,UBE2V1
TAB2,HIPK2
MAP2K6,TAB2
TNFRSF1A,TAB2
TAB2,XIAP
TAB2,WNT1
IKBKG,TAB2
STRAP,NEDD4L
STRAP,XIAP
ZFYVE9,STRAP
STRAP,TFAP2B
WWOX,YAP1
XIAP,APAF1
XIAP,DIABLO
CASP9,XIAP
STAT1,TRADD
SOCS1,STAT1
SOCS3,STAT1
STAT1,PIAS1
STAT1,IL6ST
STAT1,CAMK2G
CAMK2A,STAT1
STAT1,CAMK2B
STAT1,EIF2A
LMO4,STAT1
STAT1,EBI3
STAT1,FADD
STAT1,IL6R
STAT1,TBX21
STAT1,IL18
IL6,STAT1
EPO,STAT1
TNF,STAT1
STAT1,IL27RA
EPOR,STAT1
STAT1,CYLD
STAT1,IL27
IL12RB2,STAT1
STAT1,CASP1
STAT1,IL17A
STAT1,IRF1
STAT1,CAMK2D
TNFRSF1A,STAT1
IL12A,STAT1
ZFYVE9,PPP1R15A
ZFYVE9,TFAP2B
CAMK2A,FZD2
CAMK2A,CXCR3
CAMK2A,CXCL11
CAMK2A,CXCL10
CAMK2A,CXCL13
CAMK2A,CCL11
CAMK2A,CXCL9
CAMK2A,PF4
ECT2,PLK1
PLK1,ERCC6L
PLK1,TUBG1
PLK1,BUB1B
PLK1,GORASP1
PLK1,FBXO5
PLK1,PRC1
PLK1,KIF2A
PLK1,BORA
PLK1,PPP1R12A
PLK1,TPX2
PLK1,NDC80
PLK1,NUDC
PLK1,RAB1A
PLK1,GOLGA2
AURKA,PLK1
PLK1,WEE1
CLSPN,PLK1
PLK1,NINL
PLK1,MAD2L1BP
PLK1,ODF2
PLK1,BUB1
PLK1,TPT1
PLK1,CDC25C
PLK1,CENPE
PLK1,CENPU
PLK1,KIZ
PLK1,PPP1CB
PLK1,STAG2
ROCK2,PLK1
PLK1,CDC20
PLK1,SPC24
PLK1,KIF20A
HSPA1B,CEBPZ
HSPA1A,CEBPZ
BRCA2,FANCG
BRCA2,FANCI
BRCA2,PALB2
BRCA2,FANCD2
BRCA2,RAD51
BRCA2,XRCC3
PTGDR,XRCC1
TFDP2,XRCC1
TGFA,ONECUT1
CCNA2,PTP4A1
PTGDR,CCNA2
CCNA2,ATRIP
E2F2,CCNA2
CDK1,CCNA2
CCNA2,ATR
TFDP2,CCNA2
CCNA2,ABL1
CCNA2,FOSL2
MDM2,CCNA2
CCNE1,PRMT5
PTGDR,CCNE1
CCNE1,E2F7
E2F2,CCNE1
CCNE1,CDK1
TFDP2,CCNE1
CCNE1,PLK3
CCNE1,RRN3
AURKB,CDCA8
AURKB,NSUN2
AURKB,CUL3
AURKB,PSMA3
PPP1CC,AURKB
AURKB,EVI5
AURKB,TACC1
AURKB,KIF20A
H3F3B,AURKB
H3F3A,AURKB
INCENP,AURKB
AURKB,STMN1
AURKB,NCAPD2
AURKB,SMC2
AURKB,SMC4
AURKB,CENPA
AURKB,BUB1
RACGAP1,AURKB
AURKB,DES
AURKB,NDC80
AURKB,KIF2C
PEBP1,AURKB
AURKB,SEPT1
AURKB,KLHL13
AURKB,AURKC
PPP2R5D,AURKB
RASA1,AURKB
AURKB,KLHL9
AURKB,MYLK
KIF23,AURKB
VIM,AURKB
AURKB,NCAPH
AURKB,NCAPG
CHEK2,MDC1
CHEK2,CDC25C
CHEK2,ATM
CHEK2,H2AFX
CHEK2,MRE11A
CHEK2,RNF8
CHEK2,RAD50
CHEK2,TP53BP1
CHEK2,MDM4
CHEK2,PLK3
CDC25B,MAPKAPK2
CDK1,CDC25B
AURKA,CDC25B
CENPA,CDCA8
INCENP,CENPA
AURKA,CENPA
ROCK2,ETV5
STAT4,ETV5
WNT3A,GSK3A
AXIN2,GSK3A
FZD5,GSK3A
GSK3A,CSNK1G1
GSK3A,DVL2
GSK3A,LRP6
DVL3,GSK3A
GSK3A,DVL1
CDK1,ERCC6L
CDK1,BUB1B
CDK1,WEE1
E2F2,CDK1
CDK1,GORASP1
CDK1,FBXO5
CDK1,MYBL2
CCNE2,CDK1
CDK1,GOLGA2
CDK1,BUB1
RBL2,CDK1
CDK1,RAB1A
CDK1,RNF187
TFDP2,CDK1
SHH,GAS1
TUBB2A,SIRT2
TUBB2A,TUBA1B
SIRT2,HOXA10
TUBA1B,SIRT2
TUBA1B,PTP4A1
CLTB,YKT6
CLTB,EREG
CLTB,ASAP1
GIT1,CLTB
CLTB,GGA3
COPA,CLTB
CLTA,CLTB
PLD1,CLTB
PLD2,CLTB
CLTB,KDELR1
CLTA,YKT6
CLTA,EREG
CLTA,ASAP1
CLTA,GIT1
CLTA,GGA3
COPA,CLTA
CLTA,PLD1
CLTA,PLD2
CLTA,KDELR1
GIT1,ITGA2B
GIT1,EREG
LAT2,GIT1
GAD1,GIT1
COPA,GIT1
PLD2,ARFIP2
COPA,YKT6
COPA,EREG
COPA,ASAP1
COPA,GGA3
COPA,PLD1
COPA,PLD2
COPA,KDELR1
YKT6,VAMP2
STX4,YKT6
SLC2A4,YKT6
YKT6,STXBP4
EREG,YKT6
EREG,GGA3
PLD1,USO1
PLD2,USO1
USO1,GOSR2
USO1,GBF1
PAPOLA,PLD1
PLD1,RICTOR
PLD1,ASAP1
PLD1,MAPKAP1
PLD1,DEPTOR
PLD1,RALA
PLD1,RPTOR
PLD1,PRR5
PLD1,AKT1S1
PLPP1,PLD1
PLD1,SCAMP2
PLD1,ACAP1
PLD1,MLST8
PLD1,GOSR2
PLD1,GBF1
PLD2,ARF4
PAPOLA,PLD2
PLD2,RICTOR
PLD2,ASAP1
PLD2,MAPKAP1
PLD2,DEPTOR
PLD2,RALA
PLD2,PRR5
PLD2,RPTOR
PLD2,AKT1S1
PLPP1,PLD2
PLD2,SCAMP2
PLD2,ACAP1
PLD2,GOSR2
PLD2,MLST8
PLD2,GBF1
EREG,KDELR1
EREG,ASAP1
GOSR2,GBF1
SPAG9,KLC1
SLC2A4,LNPEP
RHOQ,SLC2A4
TRIP10,SLC2A4
SLC2A4,STXBP4
SLC2A4,CLTC
TBC1D4,SLC2A4
PRKCI,SLC2A4
SLC2A4,ACAP1
SLC2A4,VAMP2
STX4,SLC2A4
SLC2A4,ASIP
FADD,CLTC
CLTC,ACAP1
CASP8,CLTC
ARRB2,LHCGR
RAB11A,RAB11FIP3
ARRB2,RAB11A
CXCL8,RAB11A
MTG1,RAB11A
CXCR2,RAB11A
RAB11A,DLL1
ARR3,RAB11A
TBXA2R,RAB11A
GNAQ,F2RL3
GNAQ,F2R
GNAQ,ARRB2
GNAQ,S1PR3
GNAQ,S1PR2
GNAQ,EDNRA
EDNRB,GNAQ
EDN1,GNAQ
PLCB1,GNAQ
PLCB2,GNAQ
PLCB3,GNAQ
GNAQ,GNB5
GNAQ,ARR3
GNAQ,TBXA2R
GNAQ,ABCC1
ARRB2,TGFBR3
SUFU,ARRB2
ARRB2,SMO
ARRB2,DNM1
ARRB2,MTG1
ARRB2,DVL2
ARRB2,FZD2
GLI3,ARRB2
FGR,ARRB2
ARRB2,ROR2
ARRB2,GLI2
ARRB2,CXCR2
ARRB2,CXCR1
TBXA2R,ARRB2
ARRB2,RAB5A
CXCL8,ARRB2
GNA14,ARRB2
GNA15,ARRB2
GNA11,ARRB2
ARRB1,F2R
RAB5A,ARRB1
CXCL8,ARRB1
FGR,ARRB1
MTG1,ARRB1
CXCR3,ARRB1
CXCR2,ARRB1
CXCR1,ARRB1
DNM1,ARRB1
CXCL10,ARRB1
ASAP2,BIN1
EFNB3,KALRN
ACAP1,GULP1
EXOC2,EXOC6
EXOC4,EXOC2
EXOC3,EXOC2
EXOC2,EXOC1
EXOC2,EXOC7
EXOC2,EXOC5
EXOC2,EXOC8
EXOC3,EXOC6
EXOC4,EXOC3
EXOC3,EXOC1
EXOC3,AQP3
EXOC3,EXOC5
EXOC3,EXOC8
EXOC3,EXOC7
EXOC1,EXOC6
EXOC4,EXOC1
EXOC1,EXOC7
EXOC1,EXOC5
EXOC1,EXOC8
EXOC6,EXOC7
EXOC4,EXOC6
EXOC6,EXOC5
EXOC6,EXOC8
EXOC4,EXOC7
EXOC7,EXOC5
EXOC7,EXOC8
EXOC7,SEPT2
IQGAP1,EXOC7
EXOC4,AQP3
EXOC4,EXOC5
EXOC4,EXOC8
EXOC5,EXOC8
GNA14,F2RL3
GNA14,F2R
GNA14,EDNRA
GNA14,EDNRB
GNA14,S1PR3
GNA14,S1PR2
GNA14,MTG1
GNA14,CXCR2
GNA14,CXCR1
EDN1,GNA14
GNA14,PLCB1
GNA14,PLCB2
GNA14,PLCB3
GNA14,GNB5
GNA14,ARR3
GNA14,TBXA2R
CXCL8,GNA14
GNA14,ABCC1
GNA15,F2RL3
GNA15,F2R
GNA15,EDNRA
GNA15,EDNRB
GNA15,S1PR3
GNA15,S1PR2
GNA15,MTG1
GNA15,CXCR2
GNA15,CXCR1
EDN1,GNA15
GNA15,PLCB1
GNA15,PLCB2
GNA15,PLCB3
GNA15,GNB5
GNA15,ARR3
GNA15,TBXA2R
CXCL8,GNA15
GNA15,ABCC1
GNA11,F2RL3
GNA11,F2R
GNA11,EDNRA
GNA11,EDNRB
GNA11,S1PR3
GNA11,S1PR2
EDN1,GNA11
GNA11,PLCB1
GNA11,PLCB2
GNA11,PLCB3
GNA11,GNB5
GNA11,ARR3
GNA11,TBXA2R
GNA11,ABCC1
SH2B2,RHOQ
RAPGEF1,SH2B2
SH2B2,SORBS1
RHOQ,F2RL2
RHOQ,PRKCI
RHOQ,PARD6A
RHOQ,SORBS1
RAPGEF1,RHOQ
RHOQ,TRIP10
RAPGEF1,SORBS1
RAPGEF1,KIDINS220
RAPGEF1,FRS3
ADCY8,GNAS
EDNRA,GNAS
MTG1,GNAS
EDN1,GNAS
ADCY4,GNAS
ADCY5,GNAS
ADCY6,GNAS
ADCY7,GNAS
ADCY1,GNAS
ADCY2,GNAS
ADCY3,GNAS
ADCY9,GNAS
ADCY8,GNAL
EDNRA,GNAL
MTG1,GNAL
EDN1,GNAL
ADCY4,GNAL
ADCY5,GNAL
ADCY6,GNAL
ADCY7,GNAL
ADCY1,GNAL
ADCY2,GNAL
ADCY3,GNAL
ADCY9,GNAL
NTRK3,MCF2L
NTF3,MCF2L
NTF3,NTRK3
NTRK3,RIT2
NTRK3,RIT1
NTRK3,EHD4
NTRK3,FRS3
NTRK3,KIDINS220
RASA1,NTRK3
NTF3,EHD4
NTF3,RIT2
NTF3,RIT1
NTF3,NTRK2
NTF3,KIDINS220
NTF3,FRS3
RASA1,NTF3
WNT3A,CTHRC1
FZD5,CTHRC1
CTHRC1,FZD6
DVL2,CTHRC1
DVL3,CTHRC1
DVL1,CTHRC1
ROR2,CTHRC1
WNT3A,WIF1
WNT3A,PI4K2A
WNT3A,FZD1
WNT3A,FZD2
WNT3A,FZD5
WNT3A,FZD8
WNT3A,GRK5
WNT3A,ATP6AP2
WNT3A,DVL2
DVL3,WNT3A
WNT3A,DVL1
WNT3A,CSNK1G1
WNT3A,ROR2
WNT3A,LRP6
WNT3A,FZD6
FZD5,PI4K2A
FZD5,GRK5
FZD5,DVL2
DVL3,FZD5
FZD5,DVL1
FZD5,CSNK1G1
FZD5,ROR2
FZD5,LRP6
FZD5,WNT7A
ROR2,FZD6
DVL2,FZD6
DVL3,FZD6
DVL1,FZD6
DVL2,KLHL12
DVL2,CUL3
DVL2,FZD2
DVL2,FZD7
DVL2,DAAM1
DVL2,PI4K2A
DVL2,NKD2
DVL2,CSNK1G1
DVL2,ROR2
LRP6,DVL2
DVL3,KLHL12
DVL3,CUL3
DVL3,FZD7
DVL3,DAAM1
DVL3,PI4K2A
DVL3,NKD2
DVL3,CSNK1G1
TCF7L2,DVL3
DVL3,ROR2
DVL3,LRP6
DVL1,KLHL12
DVL1,CUL3
DVL1,FZD1
DVL1,FZD7
CSNK1A1,DVL1
DVL1,DAAM1
DVL1,WNT1
DVL1,PI4K2A
DVL1,NKD2
PPP2R5D,DVL1
DVL1,CSNK1G1
DVL1,ROR2
CSNK2A1,DVL1
DVL1,LRP6
NOTCH1,DVL1
FZD2,ROR2
ROR2,FZD7
BDNF,ECD
BDNF,RIT2
BDNF,RIT1
NTRK2,BDNF
BDNF,SORT1
BDNF,ZNF274
BDNF,SHC2
BDNF,SHC3
BDNF,DYNLT1
BDNF,KIDINS220
BDNF,ADAM17
BDNF,MMP7
BDNF,MMP3
CASP6,BDNF
RASA1,BDNF
BDNF,FRS3
BDNF,EHD4
BDNF,GIPC1
ARHGEF6,PARVB
ARHGEF6,PARVG
DCC,DOCK1
DCC,TRIO
DCC,MAP1B
DCC,UNC5C
DCC,UNC5A
DCC,ELMO1
DCC,MYO10
PARD6A,PAK4
F2RL2,PARD6A
PARD6A,TRIP10
PRKCI,PARD6A
PARD6A,NUMB
PARD6A,OCLN
PARD6A,ROCK2
BLK,NGEF
NGEF,EPHA4
NGEF,EPHA3
NGEF,EPHA1
FGR,NGEF
PAFAH1B1,CLIP1
PAFAH1B1,KATNA1
PAFAH1B1,PLA2G7
PAFAH1B1,MAP1B
PAFAH1B1,DYNLT1
PAFAH1B1,NDEL1
PAFAH1B1,NUDC
PAFAH1B1,PAFAH1B3
PAFAH1B1,DYNC1H1
PAFAH1B1,PAFAH1B2
IQGAP1,PAFAH1B1
CSNK2A1,PAFAH1B1
F2RL2,PAK4
ENAH,BAIAP2
EDNRA,ADCY8
EDNRA,GNA12
EDNRA,SLC9A1
EDNRA,CYSLTR2
EDNRA,CYSLTR1
EDN1,EDNRA
EDNRA,EDN3
EDNRA,EDN2
PLCB1,EDNRA
PLCB2,EDNRA
PLCB3,EDNRA
EDNRA,ADCY4
EDNRA,ADCY5
EDNRA,ADCY6
EDNRA,ADCY7
EDNRA,ADCY1
EDNRA,ADCY2
EDNRA,ADCY3
EDNRA,ADCY9
MMP1,EDNRA
IQGAP1,SEPT2
CDC42BPA,MYL2
EFNB3,EPHB3
CSNK1A1,FZD2
CSNK1A1,CXCL11
CSNK1A1,CXCL10
CSNK1A1,CXCL13
CSNK1A1,CXCR3
CSNK1A1,GLI2
CSNK1A1,CCL11
CSNK1A1,CXCL9
CSNK1A1,PF4
EFNB3,ITSN1
ITSN1,WASL
BAIAP2,WASL
GRB7,EFNB3
EFNB3,SH3GL2
EFNB3,SYNJ1
RASA1,EFNB3
EFNB3,WASL
RACGAP1,CDCA8
INCENP,RACGAP1
KIF23,RACGAP1
S1PR4,GNA12
S1PR4,GNA13
S1PR4,ABCC1
EDN1,ADCY8
EDN1,GNA12
EDN1,EDNRB
EDN1,CYSLTR2
EDN1,CYSLTR1
EDN1,MMP1
EDN1,ADCY4
EDN1,ADCY5
EDN1,ADCY6
EDN1,ADCY3
EDN1,SLC9A1
EDN1,SLC9A3
EDN1,PLCB1
EDN1,PLCB2
EDN1,GATA2
EDN1,ADCY7
EDN1,ADCY1
EDN1,ADCY2
EDN1,ADCY9
EDN1,PLCB3
MAP2K3,PRKG1
MAP2K3,TRADD
MAP2K3,TAOK3
MAP2K3,MAPK12
MAP2K3,CAMK2B
MAP2K3,CXCL11
MAP2K3,CXCL10
MAP2K3,PKN1
MAP2K3,MAP3K10
MAP2K3,CXCL9
MAP2K3,TAOK1
MAP2K3,TAOK2
MAP2K3,MAP3K3
MAP2K3,MAP3K5
MAP2K3,CCM2
TNF,MAP2K3
MAP2K3,RIPK1
MAP2K3,GADD45B
MAP2K3,GADD45G
CXCR3,MAP2K3
TNFRSF1A,MAP2K3
PF4,MAP2K3
F2RL2,F2RL3
F2RL2,PRKCI
F2RL2,NUMB
F2RL2,TRIP10
F2RL2,ROCK2
F2RL2,F2R
F2RL2,GNA13
ROCK2,LIMK2
LIMK2,CFL1
ARPC1B,WASL
ARPC5,WASL
ARPC4,WASL
ARPC3,WASL
ACTR3,WASL
ACTR2,WASL
ARPC2,WASL
NTF4,NTRK2
NTRK2,RIT2
NTRK2,RIT1
NTRK2,EHD4
NTRK2,DYNLT1
RASA1,NTRK2
NTRK2,SHC2
NTRK2,SHC3
NTRK2,KIDINS220
NTRK2,FRS3
NTRK2,GIPC1
IQGAP1,CDH5
IQGAP1,DIAPH1
ARHGDIA,LINGO1
ARHGDIA,RTN4R
CD44,ROCK2
ROCK2,RDX
ROCK2,LIMK1
ROCK2,MSN
ROCK2,MYL2
SH3GL2,ROCK2
ROCK2,SLC9A1
SLC9A3,ROCK2
ROCK2,PPP1R12A
ROCK2,EZR
MAP3K11,ARHGEF2
MAP3K11,MAP2K7
GNA12,F2R
GNA12,AKAP13
GNA12,ARHGEF1
S1PR3,GNA12
S1PR2,GNA12
S1PR5,GNA12
TBXA2R,GNA12
GNA12,GNA13
ABCC1,GNA12
SPHK2,PDGFA
SPHK2,SGPL1
SPHK2,ASAH1
S1PR1,SPHK2
IL12RB2,SPHK2
IL12A,SPHK2
STAT4,SPHK2
ABCC1,SPHK2
SPHK2,SGPP1
SGPP1,SGPL1
PLCB2,S1PR1
FGR,S1PR1
BLK,S1PR1
S1PR1,ABCC1
IL12RB2,RELB
IL12RB2,SOCS1
IL12RB2,NFKB2
IL12RB2,CCL4
IL12RB2,TBX21
IL12RB2,GZMA
IL12RB2,GZMB
IL12RB2,CCL3
IL12RB2,IL12A
IL12RB2,CCR5
STAT4,IL12RB2
IL12RB2,GADD45B
IL12RB2,GADD45G
NOS2,IL12RB2
IL12A,RELB
IL12A,SOCS1
IL12A,NFKB2
IL12A,CCL4
IL12A,TBX21
IL12A,GZMA
IL12A,GZMB
NOS2,IL12A
IL12A,GADD45B
IL12A,GADD45G
IL12A,CCR5
STAT4,IL12A
IL12A,CCL3
STAT4,HLX
STAT4,PIAS2
STAT4,IL6ST
STAT4,EBI3
STAT4,IL18
IL13,STAT4
STAT4,IL18RAP
STAT4,IL27RA
STAT4,IL27
STAT4,RIPK2
STAT4,IL18R1
STAT4,IRF1
ABCC1,GNA13
S1PR3,ABCC1
S1PR2,ABCC1
S1PR5,ABCC1
ABCC1,SGPP1
CXCR3,CXCL11
CXCR3,CXCL10
CXCR3,CXCL13
SLC24A2,CXCR3
SLC24A1,CXCR3
PPP3CB,CXCR3
CXCR3,CXCL9
CXCR3,CCL11
CXCR3,MAP2K6
CXCR3,DNM1
NOS3,CXCR3
PLA2G4A,CXCR3
SLC9A3,CXCR3
CXCR3,PF4
NOS3,FZD2
SLC24A2,FZD2
PLA2G4A,FZD2
SLC24A1,FZD2
LRP6,FZD2
SLC9A3,FZD2
PPP3CB,FZD2
MAP2K6,CXCL11
NOS3,CXCL11
SLC24A2,CXCL11
PLA2G4A,CXCL11
SLC24A1,CXCL11
SLC9A3,CXCL11
PPP3CB,CXCL11
CXCL10,DNM1
MAP2K6,CXCL10
NOS3,CXCL10
SLC24A2,CXCL10
PLA2G4A,CXCL10
SLC24A1,CXCL10
SLC9A3,CXCL10
PPP3CB,CXCL10
NOS3,CXCL13
SLC24A2,CXCL13
PLA2G4A,CXCL13
SLC24A1,CXCL13
SLC9A3,CXCL13
PPP3CB,CXCL13
SLC24A2,CCL11
SLC24A1,CCL11
PPP3CB,CCL11
NOS3,CCL11
PLA2G4A,CCL11
SLC9A3,CCL11
SLC24A2,CXCL9
SLC24A1,CXCL9
PPP3CB,CXCL9
CXCL9,MAP2K6
NOS3,CXCL9
PLA2G4A,CXCL9
SLC9A3,CXCL9
SLC24A2,PF4
SLC24A1,PF4
PPP3CB,PF4
PF4,MAP2K6
SLC9A3,PF4
NOS3,PF4
PLA2G4A,PF4
TLR2,SAA2
TLR2,SAA1
CHUK,TLR2
IKBKB,TLR2
IKBKG,TLR2
MYD88,TLR2
TIRAP,TLR2
LY96,TLR2
VCAN,TLR2
TLR2,BGN
TLR2,TLR1
TLR2,TLR6
TLR2,SFTPA1
TLR2,IRAK2
IRAK1,TLR2
IRAK4,TLR2
CHUK,MYD88
IKBKB,MYD88
IKBKG,MYD88
MYD88,TLR1
MYD88,BGN
RIPK2,MYD88
MYD88,TIRAP
MYD88,S100A9
MYD88,S100A8
MYD88,IRAK2
MYD88,IRAK3
IRAK1,MYD88
MYD88,IRAK4
LY96,MYD88
MYD88,TOLLIP
TLR4,MYD88
CHUK,TIRAP
IKBKB,TIRAP
IKBKG,TIRAP
TIRAP,TLR1
TIRAP,S100A9
TIRAP,S100A8
TLR4,TIRAP
TIRAP,IRAK2
IRAK1,TIRAP
IRAK4,TIRAP
LY96,TIRAP
TIRAP,BGN
CHUK,RELB
CHUK,TRADD
CHUK,NFKB2
CHUK,MAP4K4
CHUK,ERC1
CHUK,IKBKB
CHUK,TNFRSF10A
CHUK,RIPK2
CHUK,IKBKG
CHUK,RIPK1
CHUK,BCL10
CHUK,FADD
CHUK,IRAK2
CHUK,IRAK1
CHUK,IRAK4
CHUK,PRKCI
CHUK,TLR6
CHUK,SQSTM1
CHUK,CARD11
CHUK,LY96
CHUK,TNFRSF10B
TNFRSF1A,CHUK
CHUK,CASP8
CHUK,TLR1
CHUK,MALT1
CHUK,TLR4
CHUK,MAP3K3
TNF,CHUK
IKBKB,TRADD
IKBKB,ERC1
IKBKB,NFKBIB
IKBKB,TNFRSF10A
IKBKB,RIPK2
IKBKB,CASP8
IKBKB,FADD
IKBKB,IRAK2
IKBKB,IRAK1
IKBKB,IRAK4
IKBKB,PRKCI
IKBKB,SQSTM1
IKBKB,CARD11
IKBKB,LY96
IKBKB,BCL10
IKBKB,RIPK1
IKBKB,TNFRSF10B
TNFRSF1A,IKBKB
IKBKB,TLR1
IKBKB,TLR6
IKBKB,MALT1
IKBKB,TLR4
IKBKB,MAP3K3
TNF,IKBKB
IKBKB,IKBKG
IKBKG,LY96
LY96,TLR1
LY96,S100A9
LY96,S100A8
LY96,TLR4
LY96,IRAK2
LY96,IRAK1
LY96,IRAK4
LY96,BGN
TLR1,SAA2
TLR1,SAA1
IKBKG,TLR1
VCAN,TLR1
TLR1,BGN
TLR1,SFTPA1
TLR1,IRAK2
IRAK1,TLR1
IRAK4,TLR1
IKBKG,TRADD
IKBKG,ERC1
IKBKG,TNFRSF10A
IKBKG,RIPK2
IKBKG,FADD
IKBKG,IRAK2
IKBKG,IRAK1
IKBKG,IRAK4
IKBKG,PRKCI
IKBKG,TLR6
IKBKG,ATM
IKBKG,SQSTM1
IKBKG,CARD11
IKBKG,NOD2
IKBKG,UBE2D3
IKBKG,BCL10
IKBKG,RIPK1
IKBKG,TNFRSF10B
TNFRSF1A,IKBKG
IKBKG,CASP8
IKBKG,CYLD
IKBKG,MALT1
IKBKG,TLR4
IKBKG,MAP3K3
TNF,IKBKG
TLR4,S100A9
TLR4,S100A8
TLR4,BGN
TLR4,SFTPA1
TLR4,IRAK2
TLR4,IRAK1
TLR4,IRAK4
IRAK1,IRAK2
IRAK4,IRAK2
ERC1,IRAK1
PRKCI,IRAK1
IRAK1,MAP3K3
IRAK1,SQSTM1
IRAK1,S100A9
IRAK1,S100A8
IRAK1,TOLLIP
RIPK2,IRAK1
IRAK1,IRAK3
IRAK1,TICAM2
IRAK1,IRAK4
IRAK1,UBE2V1
IRAK1,UBE2N
IRAK4,TOLLIP
IRAK4,IRAK3
TICAM2,IRAK4
AURKA,CPEB1
AURKA,OAZ1
AURKA,DLGAP5
AURKA,TDRD7
AURKA,TACC1
AURKA,TACC3
AURKA,TPX2
AURKA,NDEL1
AJUBA,AURKA
AURKA,BORA
AURKA,AURKAIP1
RASA1,AURKA
PPP2R5D,AURKA
AURKA,CKAP5
GLI2,IFT88
GLI3,IFT88
GLI2,RAB23
GLI2,CDON
GLI2,PTCH1
GLI2,IFT172
BTRC,GLI2
GLI2,MTSS1
GLI2,KIF3A
GLI2,SHH
CSNK1D,GLI2
GLI2,SPOP
GLI2,CSNK1G2
GLI2,CSNK1G3
GLI2,CSNK1G1
SMO,GLI2
SUFU,GLI2
GLI2,STK36
CSNK1E,GLI2
GLI3,RAB23
GLI3,PTHLH
GLI3,PTCH1
GLI3,IFT172
GLI3,KIF3A
GLI3,SPOP
GLI3,FBXW11
GLI3,SMO
SUFU,GLI3
ACTA2,MYOCD
TAGLN,MYOCD
RPTOR,CLIP1
MLST8,CLIP1
PPARGC1A,RPTOR
RPTOR,RRAGB
DEPTOR,RPTOR
RPTOR,ATG13
RPTOR,RB1CC1
YY1,RPTOR
AKT1S1,RPTOR
RPTOR,ULK2
RPTOR,RRAGD
RPTOR,ULK1
RPTOR,RRAGA
RPTOR,RRAGC
RPTOR,CYCS
RPTOR,RRN3
MLST8,RPTOR
RPTOR,SREBF1
RPTOR,RHEB
RICTOR,MLST8
PPARGC1A,MLST8
MAPKAP1,MLST8
MLST8,RRAGB
DEPTOR,MLST8
MLST8,ATG13
MLST8,RB1CC1
YY1,MLST8
AKT1S1,MLST8
MLST8,ULK2
MLST8,RRAGD
MLST8,ULK1
MLST8,RRAGA
MLST8,RRAGC
MLST8,RRN3
MLST8,PRR5
MLST8,RHEB
MLST8,CYCS
MLST8,SREBF1
SLIT1,ROBO1
SLIT1,CABLES1
ABL1,SLIT1
ROBO1,CABLES1
ABL1,ROBO1
ABL1,CABLES1
ABL1,ATM
ABL1,CDK5
BLK,ABL1
FGR,ABL1
MDM2,ABL1
INCENP,CDCA8
CDCA8,KLHL13
BUB1,CDCA8
PEBP1,CDCA8
KIF23,CDCA8
CDCA8,EVI5
CDCA8,KIF20A
CDCA8,KLHL9
CDCA8,KIF2C
CUL3,CDCA8
INCENP,CUL3
INCENP,EVI5
INCENP,KIF20A
H3F3B,INCENP
H3F3A,INCENP
INCENP,PEBP1
ADCY7,INCENP
INCENP,BUB1
TCF7L2,INCENP
INCENP,KIF23
INCENP,KLHL13
INCENP,AURKC
INCENP,KLHL9
INCENP,KIF2C
CUL3,KLHL13
KLHL13,KLHL9
BUB1,BUB3
KIF20A,PRC1
CUL3,KLHL9
CUL3,KLHL12
FXN,EPAS1
EPAS1,TCEB2
EPAS1,TCEB1
EPAS1,HIF1AN
ABCG2,EPAS1
EPAS1,EPO
EPAS1,ADORA2A
EPAS1,SLC11A2
EPAS1,BHLHE40
EPAS1,APEX1
EPAS1,CITED2
EPAS1,PGK1
EPAS1,VHL
EPAS1,POU5F1
EPAS1,EGLN3
EPAS1,EGLN2
EPAS1,EGLN1
EPAS1,TWIST1
TCF4,TBL1X
TBL1X,AXIN2
TCF7L2,TBL1X
TBL1X,TBL1XR1
TCF4,TBL1XR1
SMARCA4,AXIN2
AXIN2,TBL1XR1
TNIK,AXIN2
TCF7L1,AXIN2
TCF7L2,AXIN2
AXIN2,MED12
TCF7L2,TCF7
TCF7L2,CUL1
TCF7L2,ZCCHC12
TCF7L2,KLF4
